8
1.79106e-08	5.93119e-07	7.22567e-06	3.23832e-05	5.33909e-05	3.23832e-05	7.22567e-06	5.93119e-07
5.93119e-07	1.96414e-05	0.000239281	0.00107238	0.00176806	0.00107238	0.000239281	1.96414e-05
7.22567e-06	0.000239281	0.00291504	0.0130643	0.0215394	0.0130643	0.00291504	0.000239281
3.23832e-05	0.00107238	0.0130643	0.0585502	0.0965329	0.0585502	0.0130643	0.00107238
5.33909e-05	0.00176806	0.0215394	0.0965329	0.159156	0.0965329	0.0215394	0.00176806
3.23832e-05	0.00107238	0.0130643	0.0585502	0.0965329	0.0585502	0.0130643	0.00107238
7.22567e-06	0.000239281	0.00291504	0.0130643	0.0215394	0.0130643	0.00291504	0.000239281
5.93119e-07	1.96414e-05	0.000239281	0.00107238	0.00176806	0.00107238	0.000239281	1.96414e-05
